"id","name","type","lat","lng","zipCode","contact","address","description","theme_id","area_id","img","user_id"
71,"호텔 뉴크라운","숙박","33.4843704127","126.4902569387","63133","064-742-1001","제주특별자치도 제주시 신광로 87			","바다와 한라산이 한눈에 내려다보이는 위치에 객실과 훌륭한 편의시설, 넓은 주차장을 완비하고 있는 호텔뉴크라운은 공항과 관광명소, 스포츠 시설들과 아주 가깝게 위치하고 있다. 웨딩홀에서는  결혼식을 위해 호텔뉴크라운 예식부에서 모든 준비를 하고 예비 신혼부부를 기다리고 있다. 이 밖에도 연회장에서는 기억에 남을 만한 연회를 연출하고 서비스를 제공한다. 사우나, 체력장, 수면실, 휴게실, 이·미용실 등은 최신식으로 설계되어 여행에서 쌓인 피로를 씻어낼 수 있다. 또한 토산품점, 나이트클럽, 단란주점, 스포츠마사지실, 칵테일바 등도 마련되어 있다.",8,1,"","admin"
72,"C&P리조트","숙박","33.3899501906","126.8308461996","63635","064-784-7701","제주특별자치도 서귀포시 성산읍 중산간동로 4328-63			","전면으로는 쪽빛 바다가 손에 잡힐 듯하고 객실침대에 누워서도 바다 일출을 볼 수 있다. 후면으로는 한라산과 오름들이 자아내는 비경이 인상적이다. 카페테리아, 세미나실, 자료실도 갖춰져 있어 전문직 종사자들의 각종 미팅 장소로도 활용할 수 있으며 아기자기한 소품과 공예품을 제작, 구입할수 있는 공방에서도 특별한 여행의 추억이 완성된다.<br>",8,1,"","admin"
73,"썬랜드 호텔","숙박","33.4839982207","126.4895708953","63132","064-744-1601~2","제주특별자치도 제주시 신광로 92			","푸른 바다와 천혜의 자연히 살아 숨쉬는 아름다운 섬, 썬래드호텔은 제주 시내 중심에 위치하여 관광과 쇼핑의 메카라 불릴 수 있는 현대식으로 꾸며진 최고급 객실을 비롯한 편리하고 아름다운 호텔로서 최고의 서비스와 정성으로 고객의 편안하고 즐거운 여정을 위해 최선을 다하고 있다.아름다운 제주 바다의 밤하늘과 정정한 자연의 푸르름이 묻어나는 남국의 정취속에서 오래도록 기억될 좋은 추억을 함께 하길 바란다.",8,1,"","admin"
74,"메종글래드 제주","숙박","33.4856341402","126.4889153601","63132","","제주특별자치도 제주시 노연로 80			","제주국제공항과 10분 거리에 위치한 메종글래드 제주는 제주 도민의 삶 속 깊이 자리잡은 랜드마크이자, 제주 고유의 매력을 경험할 수 있는 호텔이다.시간의 가치를 증명하는 고풍스러운 건물 외관에서 볼 수 있듯, 40여 년 역사와 전통을 존중하는 헤리티지와 모던의 균형있는 가치를 간직한 호텔로서 제주의 감성을 더한 스마트 럭셔리(Smart Luxury)를 통해 특별한 경험을 느낄 수 있다. 전통을 살려 더욱 품격있는 분위기가 돋보이는 본관, 실용적이면서도 모던한 디자인의 신관을 비롯하여 루프톱 가든과 채광창으로 아름다운 제주의 하늘을 감상할 수 있는 최상층 프레지덴셜 스위트 등 다양한 타입의 스위트 객실이 마련되어 고품격 휴식을 제공한다.뿐만 아니라, 메종글래드 제주는 국제수준의 제주도 대표적 골프클럽인 오라컨트리클럽(36홀), 제주시 유일의 야외 패밀리 수영장&인피니티 풀, 솔향 가득한 힐링 공간 메종힐스 산책로 등 대규모 부대시설을 통해 도심 속 환상적인 리조트 라이프스타일을 경험할 수 있다.",8,1,"","admin"
75,"하니크라운호텔","숙박","33.5051714812","126.5275532246","63197","064-758-4200","제주특별자치도 제주시 삼성로 10(이도일동)","하니크라운호텔은 뉴크라운, 밀라노크라운과 같은 크라운계열사의 호텔이다.바다와 한라산이 한눈에 내려다보이는 위치에 자리하고 있으며 안락하게 꾸며진 객실과 편의시설, 지상주차장을 완비하고 있다. 현대적 감각의 로비를 갖추고 있으며 도심 속의 정원이 있고 국제 수준의 실내장식과 서비스를 느낄 수 있다. 또한 유일하게 수목(아열대식물)과 잔디로 조성된 산책로를 갖추고 있다.객실은 언제 들어서더라도 깨끗함과 안락함을 느낄 수 있도록 심플하게 꾸며져 있다. 호텔 내의 부대시설로는 연회장, 예식장(야외예식장), 세미나 전용 건물(신관), 한·양식당, 커피숍 등이 마련되어 있으며 편리함이 갖추어진 설비와 고객의 취향을 만족시켜주는 서비스를 통해 안락하게 지내실 수 있도록 편의를 제공하고 있다.",8,1,"","admin"
76,"제주캐슬펜션","숙박","33.2412257100","126.5312505263","63571","064-739-6780","제주특별자치도 서귀포시 태평로92번길 36			","제주캐슬펜션은 제주도 서귀포에서도 해안절경이 뛰어난 돔베낭골 해안절벽 가까이 위치하고 있으며 모든 객실에서 누워서도 바다와 섬을 볼수 있다. 깨끗함과 포근함을 두루 갖춘 콘도형 펜션이다. 객실마다 모든 시설과 부대시설이 잘 갖추어져 있다.<br>",8,1,"","admin"
77,"예래펜션","숙박","33.2539916775","126.4002560434","63536","010-9744-7768","제주특별자치도 서귀포시 예래해안로 527(상예동)","발코니에서 제주 먼바다 및 한라산 정경이 수려하고 인근이 절대 개발 불가 지역으로서 자연이 잘 보호되어 있다. 중문 해변까지 차로 4분 거리, 중문 관광단지 2분 거리이며 주상절리, 자동차 박물관 등 각종 박물관과 및 올레 8코스가 통과한다. 편의시설로는 취사가 가능하고 객실마다 인터넷 선 및 홀에서는 pc, 무선인터넷, 와이파이가 가능하다. 마을 용천수가 나오는 곳이 있어 한여름에 시원한 목욕을 즐길 수 있다.",8,1,"","admin"
78,"제주 스위트호텔","숙박","33.2490784581","126.4083582278","63535","064-738-3800","제주특별자치도 서귀포시 중문관광로72번길 67			","싱그러운 북태평양의 푸른 바다와 매혹적인 한라산이 우아한 자태를 뽐내는 섬, 제주도. 제주의 수려한 자연경관과 사람들이 한데 어울린 제주 중문단지 내에 자리한 제주 스위트호텔은 고객을 한 번 더 생각하는 서비스를 통해 편안하게 머무를 수 있도록 모든 편의를 제공하고 있다.제주 스위트호텔은 객실 90개를 보유하고 있으며 포근하고 아늑한 객실은 언제 들어서더라도 깨끗함과 안락함을 느낄 수 있도록 늘 준비되어 있고 현대적인 감각에 발맞춰 모던하고 심플하게 꾸며져 있다. 호텔 내의 부대시설로는 대연회장, 중연회장, 소연회장, 실내수영장, 포르테(가족노래방), 편의점, 비즈니스센터, 기념품점, 발 마사지 샵 등이 마련되어 있다. 비즈니스맨을 위한 회의시설과 최첨단 장비를 갖춘 비즈니스센터는 고객들이 다양한 비즈니스를 진행하는 데 도움을 주고 있다. 그 밖의 무료 인터넷, 컴퓨터, 프린터, 복사, 팩스 및 전화 서비스도 제공하고 있다.또한 다양한 규모의 화려하고 격조 높은 맛을 풍기는 각 연회장에서는 기억에 남을 만한 연회를 연출하고 품격 있는 서비스를 제공하고 있다. 편안한 여행의 즐거움을 마음껏 만끽하고 삶의 여유와 넉넉함을 즐기며 추억으로 간직할 소중한 시간을 만들 수 있는 격조 높은 휴식처가 될 수 있도록 제주 스위트호텔은 항상 정성이 깃든 최고의 서비스를 제공하고 있다.",8,1,"","admin"
79,"제주 금강산콘도","숙박","33.3795865508","126.2502662709","63015","064-795-7800","제주특별자치도 제주시 한림읍 협재로 210-18			","제주 금강산콘도는 전원형 별장식 휴양콘도미니엄으로서 천혜의 자연경관을 이용한 전원속의 빌라 형태로 내장시설과 시스템을 갖춘 한 차원 높은 미래형 콘도이다. 제주도내 재릉관광단지인 협재해수욕장 인근에 위치한 제주금강산콘도는 천연 자연경관을 그대로 살린 전원 별장형 콘도로서 제주도내 콘도 중 최고 수준의 콘도를 목표로 완성된 콘도이다. 한림공원, 분재예술원, 비양도, 쌍룡굴 등 다양한 관광명소를 갖추고 있어 방문한 고객들로부터 큰 호평을 받고 있다.객실은 고객이 만족할 수 있도록 안락하고 편안하게 꾸며져 있으며 작은 소품 하나에도 세심한 정성을 다한 흔적이 역력하다. 피곤한 몸과 마음을 쉬어갈 수 있는 비즈니스맨과 관광객에게 최고의 호텔로 다가갈 것이다. 콘도 내의 부대시설로는 수영장, 슈퍼마켓, 야외행사장 등이 마련되어 있으며 모든 편리함이 갖추어진 최신 설비와 고객의 취향을 만족시켜주는 최상의 서비스를 통해 편안하고 안락하게 지내실 수 있도록 모든 편의를 제공하고 있다. 고객 여러분의 안락한 휴식과 품위 유지를 위해 전 직원들이 항상 최선을 다하며 정성된 마음으로 다가가고자 끊임없이 노력하고 있다.",8,1,"","admin"
80,"제주 선샤인호텔","숙박","33.5442887425","126.6618101092","63333","064-780-4100","제주특별자치도 제주시 조천읍 신북로 481-9			","제주선샤인호텔은 ‘조은산’에서 인수하여 1년여에 걸쳐 전면적인 개보수공사를 마치고 새로운 모습으로 탄생했다. ‘조은산’의 경영이념인 ‘진실된 마음, 넉넉한 마음, 나누는 마음’을 바탕으로 언제나 고객의 입장에서 고객편의를 우선으로 생각하고 실천하며 깨끗하고 편안한 호텔로 기억되기 위해 끊임없이 노력하고 있다. 맑고 깨끗한 옥빛바다 함덕해수욕장에 위치한 제주선샤인호텔은 가족휴양지 및 허니문, 워크숍, 세미나 등의 장소로 적합한 리조트형 호텔이다. 호텔 바로 앞에 해수욕장이 자리하고 있어 맑고 깨끗한 바다를 한눈에 감상할 수 있고 탁 트인 멋진 풍경과 파도소리를 들을 수 있다.또한 호텔 앞에는 넓고 푸른 잔디 광장이 있어 산책하기에도 좋으며 야외 테라스도 있어 휴양지로는 제격이다. 호텔 객실은 온돌 및 양실로 구분되어 등급별로 다양하게 준비되어 있으며 깔끔한 인테리어와 고급스러운 가구들로 편안하고 안락한 휴식처를 제공한다. 또 호텔 내부에 레스토랑, 카페, 바 등의 부대시설이 함께 운영되고 있어 단란한 가족 여행지로 안성맞춤이다.",8,1,"","admin"
81,"사조리조트 제주","숙박","33.5517830527","126.7051311743","63339","064-782-8600","제주특별자치도 제주시 조천읍 일주동로 1616-7			","사조리조트 제주 휴양콘도미니엄은 제주의 하루는 어둠을 가르며 해가 솟아 오르는 일출봉의 장관으로 시작한다. 온 섬을 노랗게 물들이는 봄의 유채꽃, 여름의 쪽빛 바다, 가을 들판의 억색풀과 눈덮인 한라산이 기다리는 겨울~! 한라산의 품안에서 바다를 굽어보는 자리에 최고의 시설을 갖춘 호텔식 콘도미니엄이다. <br>",8,1,"","admin"
82,"소노벨 제주","숙박","33.5414475505","126.6718093061","63333","1588-4888","제주특별자치도 제주시 조천읍 신북로 577			","소노벨 제주는 제주공항에서 불과 20km 거리에 위치하고 있으며 국제자유도시 함덕관광지구(46만㎡)에 펼쳐지는 초대형  리조트이다. 금방이라도 바다로 뛰어들어 항해를 시작할 듯한 호화유람선을 연상시키는 소노벨 제주에서 마치 지중해의 휴양지에 온 것처럼 환상적인 휴가의 추억을 남길 수 있다.안락하고 편안한 객실을 보유하고 있고  객실에는 다양한 설비를 갖추고 있으며, 고객을 한 번 더 생각하는 서비스를 통해 편안하게 머무를 수 있도록 모든 편의를 제공하고 있다. 또한 연회장 및 세미나실을 구비하고 있으며 팜가든, 스넥코너, 편의점, 빨래방, 사우나, 헬스클럽 등도 마련되어 있다. 고객 여러분의 안락한 휴식과 품위 유지를 위해 전 직원들이 항상 최선을 다하며 정성된 마음으로 다가가고자 끊임없이 노력하고 있다.",8,1,"","admin"
83,"제주이도펜션(구 제주펜트하우스)","숙박","33.2552762873","126.4901454413","63558","064-738-4450<br />064-738-4460","제주특별자치도 서귀포시 일주서로 166-61			","서귀포 칠십리 앞바다를 눈 아래 두고 한라산 한 자락을 베개 삼아, 다소곳이 자리 잡은 제주이도펜션은 고객의 소중한 시간을 더더욱 유익하고 편안하게 즐길 수 있게 해줄 것이다.다양한 크기의 객실과 넓은 공간에 격조 높은 인테리어, 실내장식은 고객의 품위를 더욱 높여주며 모든 편리함이 갖추어진 설비와 고객의 취향을 만족시켜주는 서비스를 통해 편안하고 안락하게 지내실 수 있도록 모든 편의를 제공하고 있다. 또한 30분 거리 내에 도내 모든 골프장이 위치해 있고, 각종 해양스포츠를 즐길 수 있는 서귀포항이 근접해 있어 편안한 레저생활을 할 수 있다. 또한 5분 거리 내에 월드컵경기장과 중문 서귀포의 빼어난 관광명소들이 인접해 있어 매우 편리한 휴식처이다.부대시설로는 수영장과 골프퍼팅연습장이 마련되어 있으며 고객 여러분의 안락한 휴식과 품위 유지를 위해 전 직원들이 항상 최선을 다하며 정성된 마음으로 다가가고자 끊임없이 노력하고 있다.",8,1,"","admin"
84,"클럽다인리조트","숙박","33.4714751921","126.3512637615","63046","064-799-2600","제주특별자치도 제주시 애월읍 애월해안로 400-9			","다인리조트는 뚜렷한 사계절과 청정바다, 한라산과 기생화산인 오름들을 두루 갖춘 동북아 최고의 관광지이다. 세계 각국의 정상회담을 유치함으로써 국제 자유도시의 면모를 보여주고 있으며 평화의 섬으로 지정된 제주도의 ‘한국형 클럽메드’를 지향하는 리조트로 국내 최초의 풀옵션 해양마린 리조트를 갖추고 있다.<br>제주시 애월읍에 위치한 ‘다인리조트’는 휴양지에 도착할 때부터 돌아가는 비행기를 타는 순간까지 차량과 레포츠, 관광 등을 모두 관리해준다. 회원에게는 제주공항 도착 및 출발 시 픽업서비스가 제공되며 골프와 승마, 요트 등 해양레포츠 관광일정도 챙겨준다. 다인리조트의 객실 내부는 벽난로, PDP, 다락방, 천연옥돌방 등 웰빙시설도 갖추고 있다. 건축자재는 캐나다산 원목을 사용해 고풍스런 분위기를 연출하고 겨울에는 따뜻함, 여름에는 시원함을 더해준다.<br>부대시설로는 헬스클럽과 세미나실, 비즈니스룸, 유아놀이방, PC방, 바비큐장, 야외극장, 노래방, 편의점 등을 마련해두고 있다. 세일링 요트를 타고 선상파티도 즐길 수 있으며, 윈드서핑, 승마체험도 제공된다.",8,1,"","admin"
85,"제주 칼 호텔","숙박","33.5056519667","126.5264921949","63194","064-724-2001","제주특별자치도 제주시 중앙로 151			","제주 칼 호텔은 1974년 2월 17일 최초 개관하여 제주 관광·역사에 있어 대전환기이자 새로운 출발점을 알리는 계기가 되었으며, 제주발전을 위한 선도적 기업으로 품격 높은 호텔이다. 제주국제공항으로부터 약 10분거리로 제주시 중심 번화가에 자리하고 있어 관광지의 접근성이 뛰어나며 제주도를 방문하는 모든 분들이 가장 편리하게 이용할 수 있을 뿐 아니라 시내 중심 가장 높은 곳에 자리잡고 있어 제주의  야경을 볼 수 있는 Business & Resort 호텔이다. 초현대적 리조트풍의 격조 높은 분위기와 세심한 서비스 속에서 품위와 편안함을 느낄 수 있는 제주 칼호텔은 공간 배치, 가구선택 하나하나에도 고객을 위한 마음과 정성이 배어 있다. 전문 요원들의 회의 보조진행 서비스 등 국제회의와 학술 세미나를 위해 완벽한 조건을 갖춘 대연회장과 가족 연회실에 이르기까지 세련된 분위기 속에 최고의 시간을 맞이할 수 있으며, 미식가들조차도 감탄하는 한·일·중·양식 전문 레스토랑에서는 미각의 향연을 즐길 수 있다. 제주 시내 곳곳을 한눈에 내려다볼 수 있고 에메랄드 빛 수평선 바다전망이 아름다운 객실은 포근한 침대와 오렌지 빛 조명으로 더욱 아늑한 실내 분위기를 자랑한다.그밖에도 카지노, 아케이드, 비즈니스센터, 실내수영장, 에어로빅룸, 남·녀 의류점, 토산품점, 꽃집, 잡화점, 스포츠용품점, 제주렌트카, 카페, 로비라운지, 제과점, 메인바 등의 부대시설을 마련해두고 있다.",8,1,"","admin"
86,"하와이관광호텔","숙박","33.4831344575","126.4914707498","63136","064-742-0061","제주특별자치도 제주시 사장3길 32			","제주의 특급 관광 우락시설이 밀집한 신제주 중심에 위치한 제주하와이호텔은  한라산과 자연의 경이로움으로 고객에게 감동을 선사한다. 객실은 고객이 만족할 수 있도록 편안하게 꾸며져 있으며 작은 소품 하나에도 세심한 정성을 다한 흔적이 역력하다. 피곤한 몸과 마음을 쉬어갈 수 있는 비즈니스맨과 관광객에게 호텔로 다가갈 것이다. 갖추어진 설비와 고객의 취향을 만족시켜주는 서비스를 통해 편안하고 안락하게 지내실 수 있도록  편의를 제공하고 있다.다양한 규모의 화려하고 격조 높은 맛을 풍기는 제주하와이호텔의 연회장에서는 기억에 남을 만한 연회를 연출하고 서비스를 제공한다. 또한 비즈니스맨을 위한 회의시설과 최첨단 장비를 갖춘 비즈니스센터에서는 고객들이 다양한 비즈니스를 진행하는 데 도움을 주고 있다. 그 밖의 무료인터넷, 컴퓨터, 프린터, 복사, 팩스 및 전화서비스도 제공하고 있다.",8,1,"","admin"
87,"씨에스 호텔&리조트","숙박","33.2429182080","126.4198240376","63547","064-735-3000","제주특별자치도 서귀포시 중문관광로 198			","제주도 중문관광단지에서 한적하면서도 뛰어난 경관을 감상할 수 있는 곳이 베릿내다. 별이 내리는 개울이란 뜻을 가지고 있는 이곳은 중문의 오아시스 라 불린다. 바로 이 베릿내와 바다가 만나는 곳에 씨에스 호텔이 있다. 오른쪽에는 제주컨벤션센터가 바로 보이고 왼쪽으로는 중문해수욕장과 하얏트호텔이 보이는 경관 좋은 곳이다. 또한 제주도의 여행 트랜드로 자리잡은 올레길 제8코스가 호텔을 통과하고 있는 것도 이곳만의 자랑이다.이곳에는 전통 한옥 두 채가 있다. 고당과 초당이라 이름 붙여진 객실은 완전히 개별적인 독채 형식이다. 씨에스호텔에서도 바닷가와 가장 가까운 맨 아래쪽에 지어져 있어 제주에서 가장 아름다운 잠자리 중 하나로 꼽힌다. 제주 전통의 초가집 외관에 내부는 전통 선비집으로 꾸몄다. 찻상이 놓인 대청마루 양쪽으로 온돌방과 침대방이 각각 하나씩 갖춰져 있다. 방에서 나오면 바로 마당인데, 울창한 해송이 시원한 그늘을 만들고, 햇빛 강한 바다 쪽에는 자그마한 풀장과 선베드까지 놓여있다. 객실에서도 바다가 보이지만 마당에 나서면 발 아래까지 파도가 넘실댄다.굳이 고당과 초당이 아니라도 씨에스 호텔은 객실 모두가 독립적으로 꾸며져 있다. 마치 제주의 집 한 채씩을 임대하는 느낌이다. 뿐만 아니라 모든 객실에서 바다와 문섬을 바라볼 수 있다. 호텔의 오른쪽으로는 제주도의 푸르름이 느껴지는 알드르 잔디광장과 산책로가 자리하고 있는데 야자수와 잔디가 어우러진 산책로로 바다를 보며 가족, 연인과 거닐며 여가를 즐길 수 있다. 산책로를 따라가다 보면 끝은 바다를 통하고 있어 바닷가를 걷는 기분을 느낄 수 있다. 또한 '태양을 삼켜라', '꽃보다 남자', '눈의 여왕', '궁', '미안하다 사랑한다' 등의 촬영 장소로도 유명하며 '상상플러스' 등 국내 유명 방송의 촬영지로도 널리 알려져 있는 곳이다.",8,1,"","admin"
88,"비치스토리호텔 [한국관광 품질인증/Korea Quality]","숙박","33.5420973748","126.6653431863","63333","010-3639-4011","제주특별자치도 제주시 조천읍 조함해안로 492-5			","# 비치스토리호텔은 제주에서도 물빛이 곱기로 유명한 함덕해수욕장 앞에 위치한다. 그림 같은 제주의 바다를 내 집처럼 포근한 숙소에서 누릴 수 있다. 함덕해수욕장은 제주를 대표하는 곳 가운데 하나로 여름 성수기에는 밤 9시까지 야간 개장한다. 물놀이를 즐긴 다음 바로 호텔로 들어가 씻을 수 있어 편리하다.  객실은 디럭스트윈, 트윈, 더블, 온돌로 구성되며, 깔끔한 시설을 갖추고 있다. 간단한 토스트와 한라봉마말레이드, 커피, 주스 등 조식을 먹을 수 있는 레스토랑이 1층에 위치하며, 공용 주방에서 인덕션이나 전자레인지를 이용해 간단한 요리를 할 수 있다. 물놀이 후 마음 편히 세탁 할 수 있는 무료 세탁기가 있다. 비치스토리호텔 앞을 지나는 조함해안로는 해안 경치를 감상하며 드라이브를 즐기기 좋다. 제주올레길19코스가 지나가는 길이라 걷기에도 무척 아름답다. 해수욕장을 굽어보는 카페델문도가 유명하며, 동쪽 해변에 연결된 서우봉은 트레킹 코스로 제격이다. <br>",8,1,"","admin"
89,"신성리조트","숙박","33.2424948134","126.5185571536","63572","064-739-0114","제주특별자치도 서귀포시 이어도로 989			","신성리조트는 제주 서귀포 바다와 웅장한 한라산을 정경으로 넓은 푸른 잔디와 열대 야자수, 두 개의 야외수영장을 갖춘 아름다운 리조트 휴양 시설로 모든 객실이 바다를 조망할 수 있도록 세심한 주위를 기울였다. 또한 골프, 등산, 바다낚시, 스킨스쿠버 등 다양한 여과 활동을 위하여 신뢰 있는 제휴 업체를 통하여 편리하고 저렴한 패키지 상품을 제공함과 동시에 최고의 레저, 휴식공간이 되고자 노력하고 있다. 한식당 ‘앙끄레’에서는 푸른 바다와 범섬을 바라보며 제주의 맛과 정취를 느껴볼 수 있다. ‘앙끄레’는 제주 사투리로 ‘안채’라는 뜻이다. 또 단체식당은 고품격의 인테리어가 돋보이는 아늑한 공간으로 200명이 동시에 식사를 즐길 수 있다. 세미나실은 스크린과 빔프로젝터 등 회의장비가 완비된 세미나 전용공간이며 연회장은 각종 단체 모임 및 기업연수, 가족연회 등 다양한 단체 행사에 적합한 최신의 시설과 장비 등을 갖추고 있다.범섬이 한눈에 들어오는 신성리조트의 정원인 야외가든에서는 꿈과 낭만, 아름다운 추억을 만들 수 있다. 이처럼 신성리조트는 다양한 부대시설을 갖추고 있으며, 고객을 한 번 더 생각하는 서비스를 통해 편안하게 머무를 수 있도록 모든 편의를 제공하고 있다.",8,1,"","admin"
90,"제주로얄호텔","숙박","33.4885171979","126.4916706108","63124","064-743-2222","제주특별자치도 제주시 신대로12길 45			","제주시에서도 가장 중심가에 위치한 제주로얄호텔은 제주도 유일하게 전 종사자가 제주도민에 의해 운영되는 호텔로 제주도만이 갖는 독특한 분위기와 정서를 마음껏 느낄 수 있다. 신제주 중심가에 위치해 있어서 공항은 물론 제주도청, 교육청, 경찰청, 도의회, KBS, MBC등 제주도의 주요기관이 도보 거리에 있고 북쪽으로는 제주공항과 바다를 한눈에 볼 수 있으며 남쪽으로는  한라산을 감상할 수 있다.제주로얄호텔은 주변에 쇼핑을 할 수 있는 재래시장 및 쇼핑센터 등이 있으며 산책할 수 있는 공원이 바로 근처에 있고 바닷가나 해수욕장 등 관광할 수 있는 부분은 택시로 10분이면 원하는 곳을 다닐 수 있다. 지하층은 부대시설로서 남·여사우나가 있으며 1층에는 로비와 커피숍, 식당이 있고 2층에는 소연회장과 한·일식당, 3층부터 9층까지는 객실층으로 한실 19객실, 양실 89객실, 합계 108객실로 이루어져 있다. 또 10층에는 가요주점과 대연회장을 확보하고 고객을 맞이하고 있다.",8,1,"","admin"
91,"소노캄 제주(구 샤인빌 리조트)","숙박","33.3060421741","126.7929069544","63626","02-1588-4888","제주특별자치도 서귀포시 표선면 일주동로 6347-17			","신이 주신 아름다운 섬 제주, 그 제주 남단 표선 해안가에 위치한 소노캄 제주는 가장 가까이 바다와 만나는 곳으로 해안쪽에 정원과 산책로가 아름답게 꾸며져 있는 리조트 호텔이다. 소노캄 제주는 안락하고 편안한 객실 414개를 보유하고 있으며 휴식과 레저에서 비즈니스까지 고객을 위한 원스톱 서비스를 제공하는 복합 문화 휴양 공간이다. 네오클래식풍의 특급 호텔형 객실로 이루어진 메인 빌딩 ‘샤인빌’과 신관 ‘럭셔리’는 66㎡부터 397㎡까지 12가지 객실 타입으로 구분되며 가족은 물론 연인, 친구, 동호회 회원 등 다양한 고객의 구미에 맞게 준비되어 있다. 빌라형의 개인 별장 개념을 도입한 ‘로얄빌’은 객실 48개로 바다를 실내로 끌어들였다고 해도 과언이 아닐 만큼 푸른 바다를 바로 눈앞에서 만날 수 있는 점이 인상적이다. 90㎡, 138㎡, 221㎡, 351㎡으로 구분되며 편안하고 품격 있는 객실은 각종 CF, 드라마의 단골 촬영지이기도 하다. 보다 편안한 서비스를 위해 한·중·양·일식의 레스토랑과 가라오케, 바, 노래방, 인터넷 카페, 피트니스센터와 사우나, 바다와 맞닿은 듯한 실외수영장, 14개의 국제회의장 및 연회장, 3천 명을 동시 수용 가능한 야외 잔디 광장, 씨사이드 바비큐장 등 다양한 부대시설을 갖추고 있다.또한 제주의 빼어난 경관과 원시 자연림을 그대로 조성하여 천연의 자연 조건을 갖추고 있는 ‘샤인빌 CC’ 그리고 국내 최초로 서비스되는 청정 해수(海水) 요법의 ‘딸라소 떼라피(SPA)’, 호텔 고객만을 위한 프라이빗 비치 ‘팜 비치’는 소노캄 제주에서만 누릴 수 있는 특혜이다.",8,1,"","admin"
92,"서귀포 귤림성","숙박","33.2503192271","126.5360193536","63571","064-739-3331","제주특별자치도 서귀포시 일주동로 8941			","이색적인 천혜 감귤밭에서 느끼는 고품격의 펜션하우스 공간, 체험관광을 위한 33,000㎡ 규모의 다채로운 삶의 체험 현장들이 마련되어 있다. 제주의 전통 초가에서 서구식 전원주택, 핀란드식 통나무까지 다양한 분위기와 시설을 바탕으로 제주도의 정과 멋스러움까지 느끼고 갈 수 있는 특색 있는 펜션이다.또한 귤림성 내에 있는 서부작 박물관은 1,000여종의 야생초가 계절마다 자라고 있고, 물을 흠뻑 먹은 제주의 돌에서는 신비한 생명력을 느낄수 있다.",8,1,"","admin"
93,"한화리조트 제주","숙박","33.4488572540","126.6380671275","63330","064-725-9000","제주특별자치도 제주시 명림로 575-107			","한화호텔앤드리조트는 1979년  콘도미니엄 건설을 통하여 레저산업에 첫발을 디딘 이후 현재 전국에서 가장 많은 직영 콘도 체인 및 골프장을 운영하고 있으며, 다양한 범주의 푸드 서비스를 고객에게 제공하고 있다.<br>제주한화리조트는 43평화공원, 노루생태관찰원 맞은편에 있는 콘도미니엄으로 주변에 절물자연휴양림 등 볼거리가 많고 가을이면 특히 리조트 주변의 억새밭이 아름답다.<br>부대시설로는 수산품점, 토산품점, 오락실, 여행정보 안내데스크, 슈퍼마켓, 렌터카샵, 대중골프장, 파크골프장, 테라피센터 등이 마련되어 있다. 넉넉한 여유를 느낄 수 있는 객실에는 다양한 최신 설비를 갖추고 있으며, 고객을 한 번 더 생각하는 서비스를 통해 편안하게 머무를 수 있도록 모든 편의를 제공하고 있다.",8,1,"","admin"
94,"제주월드컵경기장","레포츠","33.2462886912","126.5092023235","63572","064-760-3623","제주특별자치도 서귀포시 월드컵로 33(법환동)","발 아래로 스탠드가 놓여있고 4계절 푸른 잔디가 지하 14m 아래에 자리한 특이한 형태를 지녔고 경기장 스탠드 위와 데크 등 곳곳에서 푸른 바다와 그 위에 점점이 떠있는 섬과 한국 제일의 한라산을 한눈에 볼 수 있는 주변의 자연과 조화를 이루는 경기장이다.",3,1,"","admin"
95,"비자림청소년수련원","레포츠","33.4917108543","126.8113344460","63351","064-782-7001","제주특별자치도 제주시 구좌읍 비자숲길 55(구좌읍)","비자림청소년수련원은 제주시 구좌읍 평대리 비자숲길에 위치한 청소년 수련시설이다.",3,1,"","admin"
96,"메종글래드호텔 수영장(실외)","레포츠","33.4856424724","126.4889236922","63132","","제주특별자치도 제주시 노연로 80(연동)","제주 메종글래드호텔내에 있는 실외수영장이다. 아름다운 정원 속에 위치하여 아늑하고 편안한 휴식을 즐길 수 있다.<br>",3,1,"","admin"
97,"제주도 스쿠터 여행사 한라하이킹","레포츠","33.5130953887","126.5140597738","63152","","제주특별자치도 제주시 용두암길 50-1(용담이동)","제주 한라하이킹은 제주국제공항에서 5분거리, 제주항 여객터미널에서 8분 거리의 용두암 관광지에 위치하고 있는 스쿠터 및 자전거 하이킹 전문샵이다. 자전거 또는 스쿠터를 타고 아름다운 해안절경이 펼쳐진 제주해안도로를 달리는 기분이란 말로 이루어 표현할 수 없는 진한 감동으로 다가올 것이다. 초보자도 얼마든지 탑승이 가능하며 승하차가 간편하기 때문에 렌트카를 이용하는 것보다 오히려 더 섬세한 제주관광을 하실 수 있으리라 본다. 온라인 예약도 가능하다.한라하이킹에서는 각종 제주도의 체험 및 관광지 소개, 쿠폰 판매, 숙박 업소 알선도 하고 있다.<br>",3,1,"","admin"
